Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
36,1,1,32,2,2,3,5,1,3,3,6,0,1,1,1,2,22359
32,1,1,15,2,1,3,3,1,3,0,2,1,5,1,2,2,21322
28,1,1,12,2,1,3,4,0,4,2,3,1,3,0,2,1,21156
31,0,1,26,2,2,3,3,3,3,1,4,0,3,1,0,3,24824
47,0,3,33,2,1,3,1,1,3,3,5,1,4,1,2,2,21397
27,1,1,8,2,1,2,3,0,5,1,2,0,3,1,1,1,17341
36,1,3,16,1,1,3,4,1,3,1,2,1,1,1,2,2,20673
29,1,1,14,2,2,3,5,0,5,1,2,1,3,0,1,1,17119
29,1,2,19,2,2,2,4,0,5,1,5,1,5,1,1,1,17335
29,1,1,7,3,1,4,4,0,5,1,3,0,1,1,1,1,22269
32,1,1,6,2,2,3,3,1,4,1,2,0,3,1,0,2,21220
41,1,3,11,3,2,4,5,3,3,1,2,0,1,1,2,3,29533
29,1,1,9,2,2,4,4,0,3,3,4,0,4,1,2,1,22163
39,0,1,6,2,2,2,3,2,3,1,2,1,3,0,0,4,34197
58,1,3,16,3,2,2,3,4,3,2,1,0,3,1,1,0,28872
37,1,2,20,2,2,3,4,0,4,0,6,0,3,1,1,1,20821
40,1,1,6,2,2,2,3,0,3,1,1,0,1,0,0,1,17406
57,1,1,21,2,1,4,4,0,4,0,2,1,5,1,2,1,23641
42,1,1,13,3,2,3,4,0,5,3,4,1,4,1,1,1,23399
42,0,1,32,3,1,2,3,3,5,0,4,1,3,0,1,3,28191
26,1,3,15,2,2,3,3,1,4,0,2,0,4,0,1,2,23529
38,1,1,16,3,1,3,3,1,3,1,4,0,3,0,1,2,24824
39,1,1,16,2,1,4,4,0,3,2,3,0,1,1,3,1,20966
32,0,1,13,2,2,3,2,0,4,0,2,0,2,0,1,1,17794
29,0,1,13,2,2,3,5,0,3,1,3,1,4,1,1,1,21381
26,1,1,6,3,2,3,3,0,5,2,1,0,5,1,2,1,17867
35,1,1,10,2,1,4,4,1,4,1,3,0,5,1,3,2,24111
46,1,3,10,3,1,2,4,2,4,0,3,0,5,1,0,4,33789
29,1,1,9,3,2,3,6,0,3,1,7,1,3,1,2,1,22142
45,0,1,13,2,2,3,1,1,3,1,5,0,1,1,0,2,21434
43,1,1,12,2,2,2,4,4,3,1,5,1,3,1,0,0,31627
40,1,1,13,3,2,3,5,3,5,1,6,0,4,1,1,3,28669
30,0,1,7,2,2,4,2,1,3,3,2,1,3,0,2,2,24972
36,1,1,8,3,2,3,3,0,3,2,5,0,5,1,1,1,17519
35,1,1,22,2,0,3,4,3,4,3,2,0,1,1,2,3,23606
38,1,1,17,2,2,3,4,1,4,3,4,1,5,0,2,2,22875
55,0,1,8,3,2,2,4,4,5,2,1,0,3,1,1,0,31756
31,0,3,8,2,2,2,3,1,5,2,1,0,1,0,0,2,20332
40,0,3,11,2,2,2,4,3,5,0,6,1,5,0,1,3,25475
32,1,1,14,3,1,3,4,1,5,1,3,0,1,1,1,2,22984
48,1,3,9,2,1,4,5,0,3,3,3,1,2,1,1,1,21972
30,1,1,8,3,2,2,4,0,3,2,1,0,4,0,0,1,17720
21,1,3,11,3,2,2,3,0,5,2,2,1,1,1,0,1,17380
35,1,1,15,2,1,3,4,3,3,0,2,1,4,1,1,3,25685
24,1,1,24,2,2,2,3,0,3,1,1,0,4,0,0,1,17774
38,0,3,16,3,2,4,4,3,4,1,3,0,2,1,1,3,27512
25,1,1,30,3,2,3,2,0,3,1,3,1,4,0,1,1,21403
35,0,1,10,2,2,3,5,0,3,1,5,0,1,0,1,1,21657
19,0,3,10,3,1,4,4,0,3,2,3,1,5,0,2,1,20247
59,1,3,31,2,1,4,3,3,5,3,1,0,3,1,1,3,22637
22,1,1,7,1,1,4,5,0,4,2,3,1,5,1,2,1,20748
36,1,1,12,2,1,2,2,1,3,0,4,0,2,0,0,2,18038
39,1,3,16,3,2,4,5,0,4,1,2,0,4,0,3,1,21577
28,0,1,8,3,2,2,4,0,5,2,1,0,4,0,0,1,17561
50,1,3,9,3,2,2,4,0,3,1,2,1,4,1,1,1,17683
40,1,1,16,3,2,3,4,1,5,1,3,0,4,1,1,2,23829
37,0,3,15,1,2,3,4,1,3,1,6,0,3,1,1,2,23757
32,1,1,6,2,2,3,3,0,5,2,2,0,1,0,1,1,17956
37,1,1,10,1,2,2,4,1,4,3,6,0,1,1,1,2,23163
31,1,1,7,2,2,3,5,1,3,1,3,1,1,1,2,2,23804
57,1,1,30,2,2,2,2,3,3,1,4,1,4,1,1,3,24439
53,0,1,32,3,1,3,5,4,3,0,5,0,5,0,2,0,32504
29,1,1,26,3,2,4,5,0,5,0,3,0,3,1,3,1,21874
38,1,3,9,3,2,4,4,1,3,1,6,1,3,0,3,2,28280
55,1,1,15,2,1,3,4,1,3,3,2,0,2,1,1,2,22458
44,1,3,34,3,1,2,1,4,3,1,4,1,1,1,0,0,28320
27,1,1,32,2,2,3,6,0,3,2,3,0,2,1,2,1,20971
22,1,1,7,1,1,4,5,0,4,2,3,1,5,0,3,1,20748
27,1,1,13,2,1,3,5,0,4,1,3,0,3,1,2,1,21046
28,1,1,14,3,0,3,5,1,5,3,2,0,3,1,1,2,25489
37,1,1,6,1,1,2,3,3,3,3,5,0,5,1,0,3,22491
33,0,3,14,2,1,2,4,0,3,2,1,0,1,0,1,1,17342
25,1,1,13,3,2,3,4,0,3,0,2,0,2,1,2,1,17889
32,1,3,10,3,2,2,5,3,3,0,2,0,2,1,1,3,25400
56,1,3,33,3,2,3,5,2,3,1,3,0,3,1,2,4,38264
29,1,1,19,2,1,4,4,0,3,1,3,1,4,1,2,1,21193
59,0,3,6,2,1,2,4,1,3,2,1,0,5,1,1,2,20473
26,0,1,9,1,2,3,3,0,5,2,1,0,3,0,2,1,18102
36,1,1,29,2,1,4,2,3,4,1,2,0,5,1,3,3,30674
38,0,1,12,3,1,3,5,1,3,1,1,1,2,0,2,2,20329
53,1,3,6,3,1,2,3,1,5,3,1,0,2,1,1,2,23381
34,0,3,14,2,1,2,4,1,4,0,2,0,4,1,1,2,22980
37,0,3,10,3,2,2,3,0,3,1,5,0,4,1,0,1,17793
33,1,1,6,2,2,3,3,0,3,2,2,1,3,1,0,1,17686
35,1,1,6,3,2,2,4,0,3,1,7,0,1,1,1,1,17258
40,1,2,12,3,2,2,3,4,3,2,2,1,3,1,1,0,31437
29,1,1,34,2,1,3,3,0,3,1,5,0,5,0,1,1,17514
55,1,1,16,2,1,4,4,1,3,1,5,0,5,0,2,2,21575
59,1,1,9,2,2,3,4,0,3,1,4,0,3,0,0,1,17177
53,1,1,12,2,2,2,3,1,3,2,3,0,5,1,0,2,17450
29,1,1,9,2,2,4,5,0,4,0,2,0,2,0,3,1,21879
30,0,1,6,2,2,2,4,3,3,3,2,0,5,1,1,3,23474
25,1,3,19,3,2,2,3,0,3,1,2,0,3,1,1,1,17096
31,1,3,9,1,2,4,4,0,4,1,3,0,3,1,1,1,21154
50,0,3,18,3,0,3,3,3,3,3,5,0,5,0,0,3,24208
30,1,1,8,2,1,2,5,1,3,2,3,0,2,0,1,2,21091
44,1,1,16,2,2,2,3,1,3,1,3,1,3,0,1,2,21465
37,1,1,9,2,2,2,3,3,3,0,2,0,2,1,0,3,24434
45,0,3,8,2,1,3,3,1,3,1,5,0,1,1,2,2,20154
28,1,1,12,1,2,3,5,3,3,1,3,1,3,0,1,3,31486
32,1,3,17,3,1,3,4,1,3,1,4,1,1,0,1,2,25261
46,1,1,13,2,2,3,4,3,5,1,6,1,3,1,2,3,31923
22,1,1,14,2,2,3,5,0,5,0,2,0,2,1,0,1,17451
29,0,1,8,2,1,3,3,0,4,0,1,0,5,0,2,1,18180
33,0,1,14,2,2,4,2,0,4,1,3,0,1,0,2,1,21472
35,1,1,6,2,1,2,1,0,3,2,4,0,3,0,0,1,17506
38,0,3,28,3,1,3,4,0,3,1,7,0,1,1,1,1,21651
52,0,1,13,3,1,3,5,0,3,3,2,0,5,1,2,1,21516
25,0,1,18,2,1,4,2,1,3,1,2,0,5,0,2,2,22689
29,1,1,9,3,2,3,4,0,3,3,8,0,3,0,1,1,23060
54,1,3,14,3,1,4,5,3,3,0,2,1,2,0,1,3,29612
21,0,1,13,2,1,4,5,0,3,3,3,1,1,0,1,1,21604
33,1,3,14,3,2,2,3,1,3,1,1,0,2,1,1,2,22104
48,1,3,35,3,1,3,3,3,3,1,4,0,4,0,1,3,27504
36,1,3,9,3,1,3,4,3,3,1,1,0,3,1,0,3,22644
51,1,3,10,3,2,3,5,0,3,0,3,1,4,0,1,1,21361
39,1,3,11,1,2,2,3,1,3,1,4,0,1,0,0,2,17086
50,1,3,6,3,1,3,3,2,3,1,4,0,2,1,1,4,34517
47,0,1,7,3,2,3,5,3,5,0,4,1,2,1,2,3,29351
49,0,3,31,2,2,4,6,0,3,2,3,1,1,1,3,1,21237
35,1,1,17,3,2,3,4,1,5,3,3,0,4,0,1,2,24803
53,1,3,8,2,1,3,4,4,3,0,3,0,3,1,0,0,30427
39,0,1,9,2,0,4,2,1,5,3,8,1,2,1,3,2,24658
35,1,1,9,2,2,4,5,0,3,1,5,0,5,1,3,1,21446
35,1,1,17,3,2,2,3,0,3,1,1,1,5,0,0,1,17660
36,1,1,13,2,2,3,6,1,3,3,3,0,5,0,2,2,25324
46,1,3,6,3,1,3,3,3,5,1,2,0,2,1,1,3,25453
59,1,3,6,1,2,3,3,3,3,1,4,1,1,1,0,3,26904
42,1,3,13,3,2,3,4,3,3,3,3,0,5,1,1,3,27919
27,1,1,7,3,2,3,5,0,5,1,3,0,3,1,2,1,22633
38,0,3,26,3,2,3,4,3,4,3,3,1,5,0,1,3,26320
31,1,1,30,3,1,3,4,1,5,3,2,0,5,1,0,2,21812
32,1,1,30,3,2,4,5,1,3,0,2,0,3,1,2,2,24260
30,0,1,7,1,2,3,4,1,3,0,3,0,3,0,2,2,22997
36,1,3,15,2,1,4,4,0,3,0,3,0,3,0,1,1,21250
37,1,3,10,2,2,3,5,3,3,0,3,1,2,1,1,3,29003
59,1,1,24,3,2,3,3,3,3,3,7,0,3,1,1,3,25512
50,1,3,15,1,2,3,5,4,4,1,8,0,4,1,2,0,31798
40,1,1,7,3,1,4,4,0,3,1,2,0,3,0,2,1,20910
24,0,1,13,2,1,2,3,0,3,0,2,1,4,0,0,1,17886
59,1,3,9,2,1,2,4,1,3,2,6,0,3,0,0,2,20171
41,1,1,13,2,1,4,4,4,3,2,2,0,5,1,1,0,31915
40,1,2,9,2,1,3,5,1,3,1,2,0,3,1,1,2,23882
58,1,3,27,2,1,3,3,4,3,1,5,1,5,1,0,0,32875
32,1,1,8,3,1,3,1,1,3,2,1,0,3,0,0,2,20055
50,1,1,30,2,2,3,3,4,3,0,4,1,4,0,0,0,28973
41,1,1,18,1,1,2,3,2,3,0,2,0,4,1,0,4,34545
24,1,1,6,3,2,3,3,0,3,1,3,1,3,0,2,1,17293
51,1,1,8,3,2,2,5,1,4,1,6,0,1,0,1,2,20482
25,1,3,11,3,2,2,4,1,3,2,2,1,3,1,0,2,20744
26,1,1,12,2,1,2,4,0,4,0,2,0,3,1,0,1,17368
23,1,1,10,2,1,3,4,1,3,1,2,1,5,1,2,2,22849
41,0,3,9,3,2,4,4,1,4,0,7,0,4,1,3,2,23005
28,0,1,22,3,2,2,3,0,3,2,2,0,3,0,0,1,17144
34,1,3,6,3,2,3,1,1,3,1,1,0,5,0,1,2,24725
42,1,1,14,3,0,3,4,1,3,3,8,0,3,1,1,2,23681
41,1,1,9,2,1,3,4,0,5,1,6,0,4,1,2,1,22055
34,1,3,7,3,2,3,2,1,5,1,3,0,4,0,2,2,22715
23,1,1,10,3,2,2,1,0,5,1,3,0,4,0,1,1,17819
38,1,3,6,2,0,2,4,1,3,3,5,0,2,1,1,2,23686
40,1,1,13,2,0,3,4,3,4,3,6,0,3,0,2,3,27054
39,0,1,13,3,1,4,6,1,3,1,2,1,1,0,3,2,24007
41,1,1,11,2,2,2,1,1,4,3,4,0,5,1,0,2,21870
34,1,1,12,3,2,2,3,0,5,2,3,0,2,1,1,1,17960
50,1,1,15,2,2,3,3,0,3,0,5,0,5,1,0,1,17380
36,0,1,17,2,2,3,4,1,4,3,2,0,4,1,1,2,21499
59,1,3,17,3,2,3,4,4,3,2,2,0,3,1,2,0,32550
34,0,3,32,3,1,3,4,1,3,1,3,0,3,0,2,2,23217
49,1,3,17,3,1,2,3,3,3,0,2,0,4,0,1,3,22654
51,1,1,17,1,2,4,5,3,3,2,8,0,5,0,3,3,29174
30,1,1,7,1,2,3,4,0,3,2,2,0,2,0,1,1,20736
34,1,1,12,2,2,3,5,3,3,1,6,0,3,0,1,3,25797
60,1,3,7,1,2,4,4,3,3,1,5,1,1,1,1,3,30582
33,0,3,9,2,1,4,4,0,5,1,3,0,3,0,2,1,21505
40,0,1,11,3,0,3,4,1,3,3,2,0,3,1,1,2,23720
21,0,3,15,3,2,2,3,0,3,2,2,0,4,0,0,1,17610
31,0,1,10,2,2,3,4,0,3,1,6,0,3,1,1,1,20775
36,1,3,25,3,1,3,4,1,3,0,3,0,4,1,1,2,23279
37,0,3,10,3,2,3,5,3,3,0,6,0,2,0,2,3,28377
53,1,1,13,3,1,2,3,2,3,1,4,0,2,1,0,4,33606
31,0,1,9,3,1,3,4,0,3,2,2,0,4,1,1,1,21242
32,1,3,27,2,1,4,6,1,3,0,5,1,3,1,1,2,23237
30,0,2,14,2,1,3,4,0,3,1,7,0,5,1,2,1,17180
60,1,1,25,3,2,4,4,3,3,2,8,0,3,1,2,3,29190
29,1,1,14,2,1,2,5,1,5,1,4,0,1,0,0,2,24715
27,1,1,28,3,2,3,4,0,3,1,3,0,5,1,1,1,21055
44,1,3,16,3,0,3,6,1,3,3,2,0,2,1,2,2,24024
28,0,1,6,3,2,2,4,0,4,1,2,0,4,1,0,1,17596
28,1,1,24,1,2,3,4,0,4,1,2,1,4,0,1,1,21736
35,0,3,11,3,1,4,4,1,3,0,2,0,2,1,1,2,25216
39,0,1,36,2,1,3,4,1,3,2,3,0,3,1,1,2,21084
36,1,1,20,2,2,3,3,1,3,1,1,1,5,1,0,2,21586
34,1,1,8,3,2,3,1,0,3,1,1,1,1,0,1,1,17932
32,0,1,16,3,2,3,5,0,5,2,2,1,3,0,2,1,20999
45,0,1,8,3,2,3,4,4,3,1,1,0,4,1,2,0,31792
29,1,1,6,1,2,2,3,0,3,2,1,0,1,0,0,1,17058
41,1,1,20,2,2,2,3,0,3,1,5,0,4,1,1,1,17451
34,1,1,14,3,2,3,4,3,3,1,2,0,4,1,1,3,30369
35,1,3,8,3,1,3,3,0,3,1,2,0,1,1,2,1,17014
35,1,1,15,3,2,2,3,1,3,2,2,0,4,0,1,2,20098
43,0,2,9,3,2,4,2,1,5,1,2,0,1,1,2,2,24950
51,1,1,35,3,2,4,2,0,3,1,3,1,1,0,2,1,21899
46,1,1,8,2,2,2,3,3,3,1,4,0,1,1,1,3,23578
42,1,1,19,1,1,3,4,2,3,0,3,0,4,1,1,4,38223
41,1,3,8,2,1,3,3,4,5,0,1,0,5,1,1,0,31595
53,1,3,13,3,1,3,4,3,3,1,1,1,1,0,1,3,25934
47,1,1,8,3,1,2,3,4,3,0,4,0,5,1,0,0,32169
40,0,1,6,2,2,3,4,4,4,0,2,0,2,1,2,0,28503
35,1,1,15,2,2,3,4,1,4,3,1,0,2,1,2,2,21540
47,1,1,11,2,2,2,3,2,3,1,5,0,1,1,0,4,33300
29,1,3,33,3,1,2,3,3,3,1,2,0,3,0,0,3,22639
44,1,2,6,3,2,3,4,3,5,0,1,0,4,1,0,3,25482
35,0,1,23,1,2,3,6,0,5,1,3,1,3,1,1,1,20985
37,1,1,23,2,1,3,2,0,5,3,3,0,2,1,1,1,21421
33,0,1,20,2,1,4,5,0,4,0,3,0,5,0,1,1,21421
41,1,3,8,2,1,3,3,4,5,1,1,0,5,1,2,0,31595
42,0,3,32,3,1,3,3,4,4,1,6,0,3,1,1,0,28525
31,1,1,27,2,2,3,4,1,5,0,2,0,4,1,1,2,28635
28,1,1,13,3,1,4,5,0,3,1,2,0,1,0,2,1,20865
41,0,1,16,2,2,3,4,4,5,1,5,0,1,1,0,0,32181
30,1,1,13,3,1,3,4,0,3,0,3,0,3,0,1,1,21809
34,1,3,10,2,2,3,3,3,3,1,3,1,4,0,2,3,24713
30,1,3,33,3,2,3,3,1,3,1,1,0,3,1,2,2,20304
38,0,1,18,2,2,3,4,3,3,1,3,1,3,1,2,3,30863
45,1,1,36,2,2,3,4,1,3,3,3,0,5,1,2,2,23219
35,1,3,28,2,2,4,3,1,3,3,3,0,3,1,1,2,24015
32,1,1,27,2,2,3,4,1,3,1,3,0,5,0,1,2,22875
36,1,1,16,3,2,3,4,1,3,3,3,0,4,0,2,2,23776
38,0,1,8,2,1,3,1,1,5,2,7,1,2,1,2,2,20980
34,0,1,36,3,1,3,5,1,3,3,3,0,5,1,1,2,23186
38,1,1,7,2,1,4,4,1,4,1,8,0,1,1,3,2,25125
43,0,1,13,3,2,2,1,0,3,1,5,0,4,1,0,1,17089
52,1,3,21,2,1,3,4,1,3,1,6,0,3,1,1,2,23614
23,1,1,10,2,1,3,4,1,3,0,2,1,5,1,2,2,22849
33,1,1,21,3,2,2,3,3,3,0,1,1,5,0,0,3,28610
48,1,3,35,3,1,3,3,3,3,0,4,0,4,0,0,3,27504
37,1,2,12,2,2,3,3,0,5,1,5,1,2,1,0,1,17073
46,1,1,28,3,2,3,3,1,3,1,2,1,5,1,2,2,33789
19,1,3,27,2,2,2,4,0,4,2,2,1,1,1,1,1,17121
35,1,3,14,1,2,3,4,0,3,1,2,1,1,0,2,1,20986
33,1,1,15,3,1,4,2,1,3,1,7,0,3,1,3,2,23853
59,1,3,31,2,1,2,3,3,5,3,1,0,3,1,0,3,22637
33,0,3,15,3,0,3,4,3,3,3,3,0,4,1,2,3,27676
26,0,1,13,3,2,3,3,0,3,2,2,0,4,1,2,1,17570
52,1,1,8,2,1,2,4,0,3,2,1,0,3,0,0,1,18212
27,1,3,36,3,2,3,4,1,3,1,7,0,5,0,1,2,22984
29,1,1,16,3,2,4,4,0,3,0,3,0,2,1,2,1,20748
30,0,3,9,2,2,4,4,1,3,1,3,0,1,1,2,2,23327
37,1,1,13,2,1,3,3,1,3,0,5,0,2,0,1,2,21716
35,1,1,22,3,2,2,2,0,4,0,1,0,3,1,1,1,17426
35,1,1,9,2,2,3,5,1,5,0,8,0,4,0,2,2,24635
35,0,3,30,3,2,4,4,1,3,3,2,0,5,1,2,2,23246
51,1,1,10,2,2,2,3,0,3,0,1,1,2,1,1,1,17461
30,1,1,10,3,2,4,5,3,3,0,3,0,2,1,3,3,30613
34,0,3,8,3,1,3,3,0,3,0,7,0,5,1,2,1,17231
33,0,1,36,3,1,4,4,0,3,3,2,0,3,1,3,1,22703
30,1,3,11,3,1,1,4,1,3,1,2,0,2,0,0,2,21118
33,1,1,12,2,2,4,3,0,4,1,2,1,2,1,1,1,21976
30,1,1,7,2,1,3,5,0,5,0,3,1,2,0,1,1,20997
59,1,1,30,3,1,4,4,3,3,0,3,0,3,1,1,3,28990
53,1,1,9,3,2,2,3,4,3,0,4,1,5,0,0,0,32584
34,1,1,32,3,2,3,5,0,4,2,6,1,4,0,1,1,20991
20,0,3,15,3,1,2,3,0,3,2,2,1,4,1,0,1,17323
42,1,1,8,3,2,2,3,4,5,0,1,0,3,1,1,0,32665
27,0,1,13,2,2,4,2,0,3,1,2,0,4,1,2,1,21222
45,1,1,9,2,1,4,2,0,3,1,3,0,4,1,3,1,20689
32,0,1,14,2,1,3,5,3,3,1,3,0,1,1,1,3,27621
31,0,1,16,3,2,3,4,0,5,3,4,1,3,0,2,1,23373
45,1,1,17,2,2,3,4,1,3,1,4,1,3,0,2,2,25143
44,1,3,7,2,2,2,5,1,4,2,7,0,3,0,1,2,17362
42,1,1,8,3,1,2,4,0,5,1,1,1,4,1,0,1,17593
39,1,3,9,3,2,3,4,3,4,3,2,0,4,1,1,3,26029
58,1,1,15,3,1,3,4,0,4,0,5,1,2,1,0,1,18346
27,1,1,13,3,1,2,4,1,5,3,1,0,3,1,0,2,21811
38,1,3,16,2,1,3,3,1,3,1,2,0,4,0,2,2,20343
42,0,1,11,2,2,3,3,0,3,1,5,0,3,0,1,1,17093
31,0,3,10,3,1,4,4,0,3,3,3,1,5,1,2,1,23305
50,0,3,14,1,2,2,3,1,3,1,4,1,5,0,0,2,21796
43,1,1,31,3,2,3,4,3,5,0,3,1,2,1,2,3,26084
27,1,1,11,1,2,2,4,3,3,1,2,1,3,0,0,3,27808
38,0,1,16,3,2,3,4,0,3,0,3,1,2,0,1,1,21004
35,1,3,6,3,2,3,3,3,4,0,2,0,4,1,2,3,22295
31,0,1,7,2,2,3,5,3,3,3,3,0,5,1,2,3,27152
42,0,1,12,2,2,4,5,0,5,1,8,0,3,0,2,1,20785
37,0,1,7,3,1,3,5,1,3,1,2,0,5,1,2,2,23052
51,1,3,32,3,1,3,3,4,3,1,3,0,3,1,1,0,31307
41,0,1,33,3,1,4,5,1,3,1,5,1,1,0,2,2,23100
42,1,1,8,2,2,3,4,1,3,3,4,0,1,1,0,2,21781
28,1,1,7,2,1,4,4,3,5,0,3,0,4,1,3,3,26090
34,1,1,35,2,2,4,4,1,3,1,3,1,1,1,1,2,23885
23,1,1,18,3,1,3,4,0,4,0,3,0,2,1,1,1,20922
29,1,1,14,3,2,3,4,1,3,0,2,1,3,0,0,2,20056
49,1,1,9,1,2,4,2,0,4,2,7,0,2,0,3,1,21237
31,0,1,30,2,2,4,6,0,3,1,3,0,3,0,1,1,21291
53,1,3,14,3,2,3,3,4,3,1,6,0,3,1,0,0,26836
30,1,1,14,2,2,3,4,0,5,2,5,0,4,0,1,1,20740
31,1,1,8,3,1,2,5,0,3,1,2,1,5,1,0,1,16129
44,1,1,34,2,2,2,3,4,5,0,4,0,1,1,0,0,31328
45,1,1,6,2,2,3,2,2,3,0,1,0,4,1,2,4,34202
34,1,1,11,3,1,3,5,0,4,0,2,0,1,0,1,1,22516
39,1,1,36,3,2,4,4,1,5,0,2,1,3,0,2,2,25351
31,1,3,17,3,2,4,5,1,3,0,3,0,2,1,1,2,25256
34,1,3,20,1,1,2,3,0,3,1,2,1,5,1,1,1,17579
53,0,3,127,2,2,3,4,0,3,1,4,0,1,1,2,1,22160
38,1,3,16,3,2,3,4,3,3,1,1,1,3,1,0,3,23740
54,1,1,8,1,1,2,3,3,3,0,1,0,4,1,0,3,28549
36,0,3,16,3,2,2,3,3,3,3,2,0,2,1,1,3,24980
44,1,1,21,3,1,3,3,3,3,0,2,0,3,0,1,3,22978
36,0,3,21,3,2,2,5,1,3,1,2,0,1,1,0,2,20406
37,0,1,25,3,1,4,4,0,3,2,3,0,3,0,2,1,20831
33,1,3,11,3,2,3,6,3,3,1,3,0,1,1,1,3,29078
38,1,1,7,3,1,3,5,0,5,0,4,0,4,1,2,1,22598
22,0,1,9,2,2,2,4,0,3,1,1,1,3,0,1,1,17853
48,0,1,36,2,2,3,4,3,4,0,3,1,3,1,1,3,30527
44,0,1,17,2,1,3,4,0,3,2,2,0,5,0,1,1,21133
43,0,1,33,3,1,3,4,3,5,0,5,1,3,0,2,3,31869
36,1,1,23,2,2,4,4,3,3,0,6,1,2,0,2,3,26310
26,1,1,29,2,1,2,3,0,3,1,2,0,3,1,1,1,17886
35,1,1,9,3,2,4,2,0,3,1,2,1,1,0,2,1,21610
29,1,3,9,3,1,3,3,1,3,1,2,0,1,0,0,2,20561
37,1,1,13,3,2,1,3,3,3,2,5,0,1,0,0,3,28664
23,0,1,10,2,2,3,5,0,3,0,2,1,3,0,1,1,21531
28,0,1,10,3,2,3,4,0,3,0,3,0,2,1,1,1,20384
35,0,1,9,2,2,3,5,1,3,1,3,0,4,0,2,2,28225
45,1,2,7,3,2,4,5,3,5,1,2,0,4,1,1,3,29160
34,1,3,13,1,2,2,3,0,3,1,1,1,1,0,1,1,17308
29,0,1,13,2,2,3,5,0,3,1,3,1,4,1,2,1,21381
36,1,1,16,1,1,3,3,3,3,0,4,0,3,0,2,3,22094
34,1,1,15,2,2,2,3,3,3,1,1,0,5,1,1,3,23500
34,1,1,7,2,2,4,4,0,3,3,3,1,3,1,1,1,21364
42,0,1,7,2,1,3,1,3,4,2,2,0,3,1,0,3,17372
29,0,3,6,3,1,2,3,3,3,1,2,0,3,1,1,3,22918
43,1,1,20,3,2,4,2,1,5,1,7,0,4,1,1,2,24216
42,1,1,30,3,2,2,3,3,5,1,2,1,1,1,0,3,22406
33,1,1,11,2,1,3,4,0,3,0,2,0,2,0,2,1,17911
54,1,1,9,2,2,2,3,4,3,0,4,0,5,1,1,0,32779
27,1,1,12,2,2,2,4,0,3,1,2,0,1,1,1,1,17539
39,1,1,30,2,2,3,4,1,3,1,2,0,3,0,2,2,24423
38,0,3,7,3,2,3,6,1,3,1,3,0,1,0,2,2,28203
22,0,3,7,1,1,4,5,0,4,2,3,1,5,1,3,1,20852
51,1,1,31,2,2,4,4,4,3,1,5,1,4,1,3,0,32651
49,1,3,17,3,1,2,3,3,3,1,2,0,4,0,0,3,22654
30,0,3,9,2,2,3,4,1,3,3,3,0,2,0,1,2,23232
47,1,1,7,3,2,4,4,3,5,1,2,0,1,0,3,3,28074
29,1,1,14,2,2,3,5,0,5,0,2,1,3,1,1,1,17119
35,1,1,8,2,2,2,4,3,4,1,3,0,4,1,0,3,25274
36,1,3,6,2,2,2,3,1,3,1,2,1,3,1,1,2,21201
46,1,1,14,3,1,3,4,0,3,0,6,1,3,1,1,1,23155
24,1,3,6,1,1,3,3,0,4,2,2,1,4,0,0,1,18202
46,0,3,9,2,1,4,4,1,3,1,6,0,1,1,3,2,23832
25,1,1,7,3,2,4,4,0,3,0,4,1,3,1,3,1,20971
43,1,1,21,2,2,3,4,4,3,1,2,0,3,1,1,0,32603
29,1,3,8,3,2,3,4,1,4,1,3,0,4,1,0,2,21644
22,1,1,10,3,2,4,5,0,3,3,3,0,5,1,3,1,21908
54,1,1,11,3,2,2,3,2,5,1,5,0,4,1,0,4,34406
56,1,1,15,3,2,2,3,4,3,1,1,0,4,0,0,0,26103
39,0,1,36,2,1,3,4,1,3,2,3,0,3,1,1,2,21084
36,0,3,7,3,0,4,4,3,3,3,3,0,5,1,1,3,27467
42,1,3,13,2,1,4,4,3,3,2,5,1,2,0,2,3,32269
25,1,3,34,2,2,2,4,1,3,1,3,0,4,1,1,2,23639
37,1,3,16,2,1,2,4,1,3,1,3,1,4,1,1,2,21694
42,1,1,6,2,1,2,4,1,3,0,1,1,3,0,1,2,21062
42,1,3,10,3,2,2,3,1,5,2,1,0,5,1,0,2,20155
30,1,3,11,2,1,2,3,3,3,1,3,0,4,1,1,3,24419
21,1,1,11,1,2,3,4,0,5,3,3,0,3,1,2,1,21651
41,0,1,8,2,1,3,4,1,3,3,3,1,2,0,0,2,21811
19,0,3,12,3,2,4,4,0,4,2,3,1,4,1,1,1,20556
42,1,2,8,1,2,2,3,0,3,1,1,1,4,1,1,1,17696
32,0,1,17,3,1,3,4,3,3,1,6,0,1,1,2,3,29709
33,1,3,15,3,1,3,3,1,5,3,1,1,3,0,1,2,23224
40,0,1,22,3,2,2,4,1,3,2,7,0,5,1,1,2,20094
33,1,1,13,3,2,2,3,3,3,1,1,0,4,1,0,3,26691
33,1,1,6,3,1,3,1,4,3,1,5,0,1,1,0,0,31184
48,1,1,9,3,1,4,4,1,3,1,7,0,1,0,1,2,23748
